Receiver Contact Name,Receiver Company Name,Receiver Address Line 2,Receiver Town,Receiver Address Line 1,Receiver Address Line 3,Receiver Country Code,Receiver Telephone,Receiver Post/Zip Code,Receiver Email Address,Shipper's reference,Safe Place,Service Enhancement Code 1,Service Enhancement Code 3,Service Enhancement Code 4,Service Enhancement Code 2,Package Type Name,Value of Goods,Description of Goods,Shipment Service,Shipment Weight,Shipment Type,Number Of Pieces
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1017,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1018,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1019,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1020,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1021,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1022,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1023,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1024,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1025,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1026,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1027,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1028,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1029,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1030,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1031,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1032,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1033,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1034,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1035,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1036,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1037,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1038,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1039,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1040,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1041,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1042,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1043,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1044,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1045,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1046,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1047,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1048,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1049,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1050,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1051,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1052,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1053,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1054,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1055,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1056,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1057,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1058,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1059,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1060,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1061,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1062,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1063,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1064,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1065,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1066,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1067,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1068,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1069,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1070,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1071,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1072,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1073,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1074,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1075,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1076,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1077,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1078,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1079,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1080,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1081,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1082,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1083,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1084,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1085,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1086,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1087,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1088,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1089,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1090,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1091,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1092,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1093,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1094,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1095,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1096,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1097,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1098,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1099,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1100,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1101,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1102,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1103,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1104,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1105,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1106,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1107,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1108,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1109,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1110,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1111,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1112,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1113,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1114,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1115,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1116,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1117,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1118,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1119,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1120,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1121,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1122,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1123,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1124,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1125,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1126,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1127,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1128,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1129,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1130,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1131,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1132,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1133,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1134,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1135,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1136,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1137,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1138,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1139,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1140,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1141,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1142,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
Example Contact,My Company Name,Address 2,Staines,62 High St,Address 3,GB,1935654865,TW18 4DY,example.contact@example.com,MyRef1143,,,,,,,200,Mobile Assets,TPSN,1.2,NDX,1
